name,hg_19,cb,both
EBNA1BP2,False,True,False
NBPF3,False,True,False
THOC7,False,True,False
SOCS4,False,True,False
RN7SL596P,False,True,False
CTSA,False,True,False
OR2G2,False,True,False
OPN3,False,True,False
HYI-AS1,False,True,False
ND1,True,False,False
ASIC5,False,True,False
C14orf132,False,True,False
CACNA1C,False,True,False
SNX31,False,True,False
ITPRID1,False,True,False
APOL6,False,True,False
POLR3G,False,True,False
TTTY9B,False,True,False
OTP,False,True,False
MOB3A,False,True,False
SAMD10,False,True,False
CXADRP3,False,True,False
OR7G1,False,True,False
GOLT1B,False,True,False
GPLD1,False,True,False
RNU7-61P,False,True,False
LTK,False,True,False
CLCC1,False,True,False
MIR1225,False,True,False
CUL7,False,True,False
IVL,False,True,False
LRATD1,False,True,False
ARHGEF3,False,True,False
TOMM20L,False,True,False
TMEM185B,False,True,False
KIF7,False,True,False
FAM156B,False,True,False
CORT,False,True,False
BICDL1,False,True,False
MIR491,False,True,False
GJB3,False,True,False
PIK3IP1,False,True,False
CD63,False,True,False
SNRNP200,False,True,False
MIR586,False,True,False
RNF14,False,True,False
SON,False,True,False
RNY4P23,False,True,False
TCEAL8,False,True,False
DPY30,False,True,False
SNORD114-14,False,True,False
TDRD3,False,True,False
ZNF48,False,True,False
CYP7B1,False,True,False
CGRRF1,False,True,False
MIR3176,False,True,False
NLRP12,False,True,False
RERGL,False,True,False
HARBI1,False,True,False
KCNJ6,False,True,False
USP38,False,True,False
H1-0,False,True,False
MIR3187,False,True,False
CPAMD8,False,True,False
FAM187A,False,True,False
PCDH11Y,False,True,False
TXN,False,True,False
NOS1AP,False,True,False
RN7SL279P,False,True,False
GZMB,False,True,False
MYOC,False,True,False
MXD3,False,True,False
CYP2D6,False,True,False
SNORD59A,False,True,False
SNORD107,False,True,False
SYCE1L,False,True,False
HNRNPL,False,True,False
FBLN5,False,True,False
RNU4-84P,False,True,False
CARS1-AS1,False,True,False
ARPC5L,False,True,False
VWA5A,False,True,False
LYPD6,False,True,False
ODAD1,False,True,False
GAB4,False,True,False
NSF,True,True,True
FIZ1,False,True,False
TCTN2,False,True,False
KLF9,False,True,False
MIR2392,False,True,False
UBA52,False,True,False
EPRS1,False,True,False
ACY3,False,True,False
RBMS1,False,True,False
RNA5-8SP3,False,True,False
RNA5SP362,False,True,False
ZNF33B,False,True,False
MLLT6,False,True,False
RN7SL396P,False,True,False
GLIS1,False,True,False
USP50,False,True,False
MIR3665,False,True,False
TLCD1,False,True,False
MIR196A2,False,True,False
TLR8,False,True,False
RN7SL394P,False,True,False
RHOU,False,True,False
RN7SKP296,False,True,False
CLDN2,False,True,False
LINC00452,False,True,False
GPRIN2,False,True,False
ADNP,False,True,False
RNU4-73P,False,True,False
RNA5SP451,False,True,False
DHX58,False,True,False
RN7SL291P,False,True,False
SYNGR2,False,True,False
SNORD2,False,True,False
ZNF608,False,True,False
ARF3,False,True,False
CNTN6,False,True,False
TSPOAP1-AS1,False,True,False
NCEH1,False,True,False
IFNL1,False,True,False
TARS1,False,True,False
CACNA1C-AS1,False,True,False
LACC1,False,True,False
CENPK,False,True,False
PIK3R1,False,True,False
PRRG1,False,True,False
RN7SKP119,False,True,False
TSPYL5,False,True,False
HEPN1,False,True,False
PADI1,False,True,False
FAM221B,False,True,False
FAM104A,False,True,False
SYNGR3,False,True,False
HSPB2-C11orf52,False,True,False
AP5S1,False,True,False
RN7SL635P,False,True,False
RN7SL92P,False,True,False
KIF18A,False,True,False
OR10S1,False,True,False
ATP5POP1,False,True,False
SNHG5,False,True,False
C21orf91,False,True,False
PLXNA2,False,True,False
NMB,False,True,False
DAGLA,False,True,False
MRPS25,False,True,False
GLYCTK-AS1,False,True,False
GSN-AS1,False,True,False
UNG,False,True,False
RNU4-39P,False,True,False
MIR548A1,False,True,False
PITPNM2,False,True,False
CER1,False,True,False
ELSPBP1,False,True,False
VPS37C,False,True,False
MAK16,False,True,False
BRPF1,False,True,False
CYP2B6,False,True,False
HTR2C,False,True,False
GAGE12G,False,True,False
SLC35G3,False,True,False
CACNA1C-AS4,False,True,False
RNA5SP438,False,True,False
POLE3,False,True,False
SGCA,False,True,False
CDKN2A,False,True,False
PCYT1A,False,True,False
PKNOX1,False,True,False
PLD4,False,True,False
PSMD3,False,True,False
TREML1,False,True,False
RNA5SP494,False,True,False
OVOL1,False,True,False
GNPAT,False,True,False
DNAJC1,False,True,False
ZNF586,False,True,False
LINC00345,False,True,False
DCBLD1,False,True,False
ETV3L,False,True,False
RN7SL15P,False,True,False
ZNF607,False,True,False
ZNF704,False,True,False
ZPBP2,False,True,False
USP15,False,True,False
WDR12,False,True,False
CLDN8,False,True,False
TMED1,False,True,False
PTAFR,False,True,False
RPS27A,False,True,False
KIF26B,False,True,False
RN7SL28P,False,True,False
ZNF630-AS1,False,True,False
C12orf75,False,True,False
SRSF11,False,True,False
DLEC1,False,True,False
API5,False,True,False
CD59,False,True,False
ZNF493,False,True,False
GLOD5,False,True,False
TOR3A,False,True,False
TMEM185A,False,True,False
ZSWIM8-AS1,False,True,False
CLEC1A,False,True,False
RN7SL229P,False,True,False
VAMP7,False,True,False
ISLR,False,True,False
CAPRIN2,False,True,False
TCF7L1,False,True,False
QARS1,False,True,False
KIR2DL5A,False,True,False
NIPBL,False,True,False
NRN1L,False,True,False
TTC28-AS1,False,True,False
LRRC72,False,True,False
RPAP2,False,True,False
FBXO36,False,True,False
IL18BP,False,True,False
BHLHA9,False,True,False
XRCC3,False,True,False
MAB21L3,False,True,False
RN7SL352P,False,True,False
LORICRIN,False,True,False
TRIM44,False,True,False
NDRG1,False,True,False
SLC25A19,False,True,False
TNFSF15,False,True,False
RNA5SP199,False,True,False
MSTO1,False,True,False
CCNB1IP1,False,True,False
TCFL5,False,True,False
TTBK1,False,True,False
VPS33B,False,True,False
TMEM59,False,True,False
PCSK6,False,True,False
TUBB4A,False,True,False
ATP6V1H,False,True,False
NOXA1,False,True,False
OR8D2,False,True,False
QKI,False,True,False
LYRM4,False,True,False
MDFIC,False,True,False
APOL4,False,True,False
LARS2-AS1,False,True,False
HOXB3,False,True,False
TMEM81,False,True,False
DHH,False,True,False
MOCS3,False,True,False
SLC35E2A,False,True,False
MIR138-2,False,True,False
AZI2,False,True,False
LRTOMT,False,True,False
SLC25A35,False,True,False
CDH16,False,True,False
KLF17,False,True,False
B3GNT5,False,True,False
SFTPD,False,True,False
AMT,False,True,False
ZNF441,False,True,False
RAB39A,False,True,False
METTL25,False,True,False
RN7SKP198,False,True,False
PLXNA3,False,True,False
NFXL1,False,True,False
CALHM6,False,True,False
RNU4-70P,False,True,False
TSNAX,False,True,False
GCSH,False,True,False
CTRB1,False,True,False
HLA-DOB,False,True,False
RN7SL250P,False,True,False
HSF5,False,True,False
SLC38A11,False,True,False
RAF1,False,True,False
CNTN2,False,True,False
OTOGL,False,True,False
SNORD3B-1,False,True,False
SALL1,False,True,False
TIMM13,False,True,False
MIR4284,False,True,False
OR52B4,False,True,False
CHST13,False,True,False
RN7SL771P,False,True,False
DLGAP1-AS2,False,True,False
GAL3ST4,False,True,False
ZNF480,False,True,False
APOA1,False,True,False
CAND1,False,True,False
WDR86,False,True,False
DYNAP,False,True,False
TMPRSS11D,False,True,False
RNA5SP229,False,True,False
TGM5,False,True,False
LYL1,False,True,False
RN7SL413P,False,True,False
ATP5MJ,False,True,False
HSPA2,False,True,False
GIPC2,False,True,False
CCDC126,False,True,False
ADCY3,False,True,False
CNR2,False,True,False
ZNF302,False,True,False
RIPK4,False,True,False
COX19,False,True,False
CCDC65,False,True,False
MIR4725,False,True,False
SLC43A3,False,True,False
MIR516A2,False,True,False
MIR4761,False,True,False
RNA5S8,False,True,False
MRPS31,False,True,False
NPC1,False,True,False
NR2E1,False,True,False
PSCA,False,True,False
WDR24,False,True,False
IRGQ,False,True,False
FYCO1,False,True,False
TTTY17A,False,True,False
MSH5,False,True,False
ELL2,False,True,False
TRIM49,False,True,False
RN7SL280P,False,True,False
TMED5,False,True,False
RN7SKP204,False,True,False
MIR129-1,False,True,False
LINC00240,False,True,False
MIR369,False,True,False
HMGXB3,False,True,False
DERL2,False,True,False
FSTL4,False,True,False
NCOA7,False,True,False
GBA1,False,True,False
HSPA4,False,True,False
TRIM2,False,True,False
NICOL1,False,True,False
DOK7,False,True,False
SNX10,False,True,False
ZNF572,False,True,False
MIR4771-1,False,True,False
GGT7,False,True,False
OR51A7,False,True,False
LINC00680,False,True,False
KRTAP23-1,False,True,False
PAN2,False,True,False
SAMD4A,False,True,False
GLULP2,False,True,False
MIR643,False,True,False
RN7SL379P,False,True,False
RN7SL864P,False,True,False
LINC00458,False,True,False
LALBA,False,True,False
MKRN2,False,True,False
SSX4,False,True,False
GDPD4,False,True,False
HSD11B1L,False,True,False
ST8SIA6-AS1,False,True,False
RNU4ATAC5P,False,True,False
SPATC1,False,True,False
NPY4R,False,True,False
PRR23E,False,True,False
RN7SL653P,False,True,False
SNORA73B,False,True,False
SESTD1,False,True,False
KBTBD4,False,True,False
ATP6V1G1P1,False,True,False
EIF4B,False,True,False
TMEM132E,False,True,False
ZNF343,False,True,False
SNORD43,False,True,False
CLUL1,False,True,False
MSX2,False,True,False
NIPSNAP2,False,True,False
GPX5,False,True,False
RN7SKP152,False,True,False
PNPLA4,False,True,False
GADL1,False,True,False
MIR1284,False,True,False
SPATA3,False,True,False
MCF2,False,True,False
LRRC42,False,True,False
TLN2,False,True,False
SNORD115-3,False,True,False
KIAA1191,False,True,False
PRICKLE3,False,True,False
EIF2S2,False,True,False
GSTK1,False,True,False
RN7SL600P,False,True,False
CBX5,False,True,False
NLRP2,False,True,False
RASGRP3,False,True,False
H4C1,False,True,False
ITGAV,False,True,False
PLCB1,False,True,False
TRO,False,True,False
CDKL2,False,True,False
AFG2A,False,True,False
MIR3125,False,True,False
UBE2T,False,True,False
RN7SL774P,False,True,False
TICAM1,False,True,False
FANCD2OS,False,True,False
YAE1,False,True,False
KDM4C,False,True,False
RRM1,False,True,False
KCTD10,False,True,False
APOBEC2,False,True,False
OR3A3,False,True,False
MIR124-1HG,False,True,False
WASHC1,False,True,False
GTF3C5,False,True,False
RAPGEF3,False,True,False
OR8J2,False,True,False
INPP1,False,True,False
F11R,False,True,False
HCAR2,False,True,False
GGA1,False,True,False
MIR3124,False,True,False
LINC00308,False,True,False
RNA5SP29,False,True,False
PCDHB13,False,True,False
RN7SKP212,False,True,False
DDX47,False,True,False
LINC00210,False,True,False
NR6A1,False,True,False
SIN3A,False,True,False
OR52I2,False,True,False
RINL,False,True,False
RNA5SP357,False,True,False
HPRT1,False,True,False
CXXC5,False,True,False
BPIFA2,False,True,False
IL12RB1,False,True,False
DSC1,False,True,False
TOMM20,False,True,False
RN7SKP74,False,True,False
RNR1,True,False,False
KRT12,False,True,False
SLC25A40,False,True,False
LINC00395,False,True,False
SLC16A12,False,True,False
CHDH,False,True,False
ZNF182,False,True,False
RN7SL91P,False,True,False
REEP4,False,True,False
DLX1,False,True,False
PC,False,True,False
RNA5SP334,False,True,False
ASPH,False,True,False
BLVRB,False,True,False
MSRB3,False,True,False
TSPAN9,False,True,False
TMC3,False,True,False
FER1L6-AS1,False,True,False
CHST15,False,True,False
H2AJ,False,True,False
CIRBP-AS1,False,True,False
SLC9A8,False,True,False
TMEM273,False,True,False
PHF2,False,True,False
MYO9A,False,True,False
AQP4-AS1,False,True,False
EOLA2,False,True,False
ZFPM1,False,True,False
LAMB2,False,True,False
DBF4B,False,True,False
SERPINB2,False,True,False
DNAH12,False,True,False
RN7SL795P,False,True,False
HYOU1,False,True,False
RN7SKP226,False,True,False
COPS3,False,True,False
LINC00311,False,True,False
CHRND,False,True,False
OR14K1,False,True,False
PAQR9,False,True,False
OR52E6,False,True,False
LRIG2,False,True,False
LPXN,False,True,False
STRIP2,False,True,False
RNA5SP187,False,True,False
PER1,False,True,False
NAA35,False,True,False
HNRNPA1,False,True,False
SPR,False,True,False
RCAN1,False,True,False
MFAP5,False,True,False
MIR3936,False,True,False
RAD54B,False,True,False
H2AC1,False,True,False
LINC00692,False,True,False
ATP5F1C,False,True,False
PXN-AS1,False,True,False
ADH1C,False,True,False
KRTAP4-4,False,True,False
GALR3,False,True,False
PTGDS,False,True,False
ASGR2,False,True,False
GAREM1,False,True,False
ALG14,False,True,False
CTNND1,False,True,False
SNORD115-29,False,True,False
DCLK1,False,True,False
CD200R1,False,True,False
SRR,False,True,False
CKS1B,False,True,False
CDC42EP3,False,True,False
SMKR1,False,True,False
CASP7,False,True,False
TM4SF18,False,True,False
SPANXC,False,True,False
PDCD1LG2,False,True,False
CCDC172,False,True,False
GPN3,False,True,False
LINC00279,False,True,False
TOP3B,False,True,False
RN7SKP272,False,True,False
MIR4470,False,True,False
XIAP,False,True,False
ERICH2,False,True,False
FAF2,False,True,False
NDUFC2,False,True,False
DNAJC25,False,True,False
NAT1,False,True,False
MIR920,False,True,False
GTPBP2,False,True,False
UCN2,False,True,False
DPEP1,False,True,False
TRNP1,False,True,False
RIMKLB,False,True,False
CACNA1G,False,True,False
MIR3914-2,False,True,False
MIRLET7A3,False,True,False
CLCN2,False,True,False
MAGI2-AS3,False,True,False
CDK13,False,True,False
RBBP4,False,True,False
SPRR2F,False,True,False
SPINT1,False,True,False
CCDC83,False,True,False
DEFB124,False,True,False
IFI27L1,False,True,False
LINC00638,False,True,False
KHDRBS2,False,True,False
OR6C68,False,True,False
CCDC93,False,True,False
PGM1,False,True,False
DACT3,False,True,False
FAM161A,False,True,False
NOL6,False,True,False
KIAA0408,False,True,False
DCLRE1B,False,True,False
IFNGR1,False,True,False
DNAI7,False,True,False
SNRNP25,False,True,False
PILRA,False,True,False
RNA5SP507,False,True,False
RN7SKP75,False,True,False
SYNDIG1,False,True,False
RNA5SP396,False,True,False
MIR653,False,True,False
MCEE,False,True,False
NMI,False,True,False
MIR5191,False,True,False
CPM,False,True,False
SNORD115-19,False,True,False
IL21,False,True,False
IGHV3OR16-13,False,True,False
TMCO6,False,True,False
RHBDD3,False,True,False
AQP8,False,True,False
H4C6,False,True,False
C11orf86,False,True,False
HDAC3,False,True,False
MMP7,False,True,False
PRRT3-AS1,False,True,False
ACOX1,False,True,False
TAS2R38,False,True,False
RN7SL853P,False,True,False
RMND1,False,True,False
MIR513C,False,True,False
DDA1,False,True,False
RN7SL107P,False,True,False
CHRNG,False,True,False
CILK1,False,True,False
ZNF436,False,True,False
NOVA1,False,True,False
EFCAB11,False,True,False
H2AC17,False,True,False
TRNR,True,False,False
SEMA4G,False,True,False
P2RY2,False,True,False
NEURL1B,False,True,False
LINC00506,False,True,False
SHCBP1,False,True,False
INPP5F,False,True,False
CCDC127,False,True,False
HPYR1,False,True,False
KLK11,False,True,False
GP1BB,False,True,False
SUGT1,False,True,False
CA9,False,True,False
PI16,False,True,False
RNFT1,False,True,False
FBXL4,False,True,False
ZNF385D-AS1,False,True,False
DGCR5,False,True,False
RNU1-3,False,True,False
FECH,False,True,False
LRRC18,False,True,False
PPP1R3D,False,True,False
PLA2G4D,False,True,False
CEACAM3,False,True,False
RN7SKP231,False,True,False
SLC24A4,False,True,False
ABHD17B,False,True,False
SLC3A2,False,True,False
TEDC2,False,True,False
RBMY1J,False,True,False
MIR4641,False,True,False
RN7SKP37,False,True,False
RAG2,False,True,False
RN7SKP143,False,True,False
KCNJ2,False,True,False
ZNF777,False,True,False
LYSMD1,False,True,False
BRWD1,False,True,False
MIR1180,False,True,False
SLC13A5,False,True,False
RSPO2,False,True,False
MIR3140,False,True,False
LINC00446,False,True,False
CCT8L2,False,True,False
ISCA2,False,True,False
C2orf68,False,True,False
PLCZ1,False,True,False
IPP,False,True,False
IPO13,False,True,False
ADAM18,False,True,False
MYH7,False,True,False
IGF2BP2,False,True,False
CCDC25,False,True,False
ENHO,False,True,False
TSPY10,False,True,False
VPS72,False,True,False
NEIL2,False,True,False
CCDC71,False,True,False
RAB8A,False,True,False
GTF3A,False,True,False
LILRA1,False,True,False
RN7SKP140,False,True,False
TXNRD1,False,True,False
SPG21,False,True,False
RLN2,False,True,False
MIR4475,False,True,False
OR2T35,False,True,False
LRFN2,False,True,False
C2CD2L,False,True,False
PACSIN3,False,True,False
C1orf105,False,True,False
AAMP,False,True,False
PROCR,False,True,False
UBE2J1,False,True,False
DIRAS1,False,True,False
SLC2A10,False,True,False
PRKACG,False,True,False
AFTPH,False,True,False
ANK1,False,True,False
MYL4,False,True,False
ATP5PO,False,True,False
PM20D1,False,True,False
UTP23,False,True,False
MKLN1,False,True,False
NPAS2,False,True,False
GRAMD2B,False,True,False
ZC3H18,False,True,False
ATP5MG,False,True,False
CSNK1G2-AS1,False,True,False
ZNF512B,False,True,False
EMC2,False,True,False
GPSM2,False,True,False
PLOD3,False,True,False
CFD,False,True,False
GIMAP4,False,True,False
CDX4,False,True,False
ZNF841,False,True,False
TMEM51-AS2,False,True,False
SLC27A4,False,True,False
SPATA32,False,True,False
SGMS1,False,True,False
TRIM58,False,True,False
BTNL8,False,True,False
PAH,False,True,False
DHPS,False,True,False
SLC22A25,False,True,False
MRNIP,False,True,False
KYNU,False,True,False
RNU7-143P,False,True,False
MIR3646,False,True,False
WEE2,False,True,False
ASCL5,False,True,False
C1orf56,False,True,False
APC,False,True,False
MUC12,False,True,False
VCX3B,False,True,False
PRIMA1,False,True,False
AKR1D1,False,True,False
RBMXL2,False,True,False
AMPD1,False,True,False
RNU1-18P,False,True,False
RHBDF1,False,True,False
UBL5,False,True,False
RNU5A-5P,False,True,False
DDIT4L,False,True,False
CTTNBP2,False,True,False
MED7,False,True,False
OR52N2,False,True,False
SPHK1,False,True,False
MAP7D2,False,True,False
CENPS-CORT,False,True,False
ST3GAL3,False,True,False
CETP,False,True,False
RASL11A,False,True,False
FRMD6-AS2,False,True,False
TRIM9,False,True,False
TBC1D2,False,True,False
TAAR2,False,True,False
RNASE11,False,True,False
GPR160,False,True,False
